3.113417346182299434e-10,3.157894736842067366e-10,3.661971830985971585e-10,3.988139362490737899e-10,3.973313565604148589e-10,3.528539659006667788e-10,3.039288361749419054e-10,3.157894736842133540e-10,3.484062268346966030e-10,3.602668643439548167e-10,3.632320237212726789e-10,3.691623424759084032e-10,3.765752409191964412e-10,3.736100815418851964e-10,3.587842846553025031e-10,3.602668643439614342e-10,3.676797627872494721e-10,3.736100815418785790e-10,3.691623424759017858e-10,3.691623424759084032e-10,3.691623424759084032e-10,3.706449221645607168e-10,3.765752409192030586e-10,3.676797627872494721e-10,3.795404002965143033e-10,3.691623424759084032e-10,3.750926612305375101e-10,3.795404002965143033e-10,3.765752409192030586e-10,3.676797627872494721e-10,3.721275018532262654e-10,3.617494440326203652e-10,3.706449221645673343e-10,3.587842846553025031e-10,3.543365455893257098e-10,3.750926612305375101e-10,3.573017049666435720e-10,3.632320237212726789e-10,3.602668643439548167e-10,3.573017049666435720e-10,3.484062268346899855e-10,3.558191252779780235e-10,3.528539659006667788e-10,3.661971830985905410e-10,3.632320237212726789e-10,3.528539659006667788e-10,3.617494440326203652e-10,3.632320237212726789e-10,3.543365455893257098e-10,3.602668643439548167e-10,0.000000000000000000e+00
3.372868791697579286e-10,3.128243143068954919e-10,3.617494440326203652e-10,3.958487768717559278e-10,4.403261675315040079e-10,3.750926612305441275e-10,3.320978502594549785e-10,3.083765752409186986e-10,3.306152705707894300e-10,3.484062268346966030e-10,3.587842846553025031e-10,3.676797627872494721e-10,3.825055596738321655e-10,3.795404002965143033e-10,3.632320237212726789e-10,3.661971830985905410e-10,3.395107487027363990e-10,3.810229799851732344e-10,3.528539659006667788e-10,3.528539659006667788e-10,3.661971830985905410e-10,3.706449221645673343e-10,3.750926612305375101e-10,3.647146034099316100e-10,3.706449221645673343e-10,3.617494440326137478e-10,3.736100815418785790e-10,3.780578206078619897e-10,3.617494440326137478e-10,3.721275018532262654e-10,3.765752409191964412e-10,3.736100815418851964e-10,3.647146034099382274e-10,3.706449221645673343e-10,3.721275018532196479e-10,3.573017049666435720e-10,3.661971830985905410e-10,3.721275018532262654e-10,3.676797627872494721e-10,3.573017049666369546e-10,3.706449221645673343e-10,3.736100815418851964e-10,3.810229799851732344e-10,3.558191252779846409e-10,3.647146034099316100e-10,3.617494440326203652e-10,3.632320237212726789e-10,3.691623424759084032e-10,3.528539659006667788e-10,3.573017049666435720e-10,0.000000000000000000e+00
3.372868791697513111e-10,3.068939955522597676e-10,3.498888065233489166e-10,3.914010378057857520e-10,4.403261675315040079e-10,4.002965159377327210e-10,3.498888065233489166e-10,3.172720533728722851e-10,3.217197924388424609e-10,3.469236471460310544e-10,3.528539659006667788e-10,3.676797627872494721e-10,3.617494440326203652e-10,3.661971830985905410e-10,3.691623424759084032e-10,3.602668643439548167e-10,3.691623424759084032e-10,3.691623424759017858e-10,3.691623424759084032e-10,3.691623424759084032e-10,3.661971830985905410e-10,3.691623424759084032e-10,3.721275018532262654e-10,3.647146034099382274e-10,3.721275018532196479e-10,3.691623424759084032e-10,3.706449221645607168e-10,3.721275018532262654e-10,3.750926612305441275e-10,3.632320237212792963e-10,3.587842846553025031e-10,3.661971830985905410e-10,3.661971830985905410e-10,3.676797627872494721e-10,3.691623424759084032e-10,3.810229799851732344e-10,3.661971830985905410e-10,3.706449221645673343e-10,3.602668643439548167e-10,3.617494440326203652e-10,3.795404002965143033e-10,3.691623424759084032e-10,3.632320237212726789e-10,3.661971830985905410e-10,3.765752409191964412e-10,3.617494440326137478e-10,3.661971830985905410e-10,3.706449221645673343e-10,3.706449221645673343e-10,3.721275018532262654e-10,0.000000000000000000e+00
3.372868791697513111e-10,3.009636767976306607e-10,3.350630096367662232e-10,3.884358784284678898e-10,4.373610081541861457e-10,4.284655300222325592e-10,3.691623424759017858e-10,3.320978502594549785e-10,3.202372127501835298e-10,3.306152705707960474e-10,3.528539659006667788e-10,3.498888065233489166e-10,3.587842846552958856e-10,3.617494440326137478e-10,3.810229799851732344e-10,3.676797627872494721e-10,3.632320237212726789e-10,3.736100815418851964e-10,3.647146034099316100e-10,3.750926612305375101e-10,3.765752409191964412e-10,3.632320237212726789e-10,3.750926612305375101e-10,3.795404002965209208e-10,3.780578206078553722e-10,3.810229799851732344e-10,3.647146034099316100e-10,3.825055596738321655e-10,3.795404002965209208e-10,3.691623424759084032e-10,3.795404002965143033e-10,3.691623424759084032e-10,3.750926612305441275e-10,3.721275018532262654e-10,3.661971830985971585e-10,3.676797627872494721e-10,3.647146034099316100e-10,3.839881393624910966e-10,3.587842846552958856e-10,3.617494440326203652e-10,3.750926612305441275e-10,3.721275018532262654e-10,3.691623424759084032e-10,3.661971830985905410e-10,3.825055596738255480e-10,3.765752409192030586e-10,3.780578206078553722e-10,3.691623424759017858e-10,3.795404002965143033e-10,3.780578206078619897e-10,0.000000000000000000e+00
2.853965900667151930e-10,3.039288361749419054e-10,3.350630096367662232e-10,3.839881393624910966e-10,4.388435878428450768e-10,4.358784284655272147e-10,4.240177909562623834e-10,3.513713862120078477e-10,3.276501111934781853e-10,3.261675315048126367e-10,3.365455893254251543e-10,3.409933283913953301e-10,3.617494440326137478e-10,3.632320237212792963e-10,3.750926612305375101e-10,3.691623424759017858e-10,3.706449221645673343e-10,3.721275018532262654e-10,3.706449221645673343e-10,3.691623424759084032e-10,3.661971830985971585e-10,3.736100815418851964e-10,3.750926612305375101e-10,3.765752409191964412e-10,3.780578206078619897e-10,3.721275018532262654e-10,3.780578206078619897e-10,3.854707190511500277e-10,3.691623424759084032e-10,3.721275018532196479e-10,3.691623424759084032e-10,3.810229799851732344e-10,3.706449221645673343e-10,3.706449221645673343e-10,3.706449221645673343e-10,3.587842846553025031e-10,3.513713862120078477e-10,3.617494440326137478e-10,3.647146034099316100e-10,3.676797627872494721e-10,3.661971830985905410e-10,3.676797627872494721e-10,3.676797627872494721e-10,3.691623424759084032e-10,3.632320237212792963e-10,3.543365455893257098e-10,3.721275018532196479e-10,3.839881393624910966e-10,3.661971830985905410e-10,3.661971830985905410e-10,0.000000000000000000e+00
3.113417346182431782e-10,3.083765752409186986e-10,3.380281690140840854e-10,3.617494440326137478e-10,4.299481097108914903e-10,4.536693847294277702e-10,4.002965159377327210e-10,3.839881393624910966e-10,3.395107487027430165e-10,3.232023721275013920e-10,3.335804299481139096e-10,3.350630096367662232e-10,3.409933283914019475e-10,3.587842846553025031e-10,3.558191252779846409e-10,3.676797627872494721e-10,3.750926612305375101e-10,3.676797627872494721e-10,3.795404002965143033e-10,3.676797627872494721e-10,3.825055596738321655e-10,3.706449221645607168e-10,3.795404002965143033e-10,3.795404002965143033e-10,3.691623424759084032e-10,3.765752409192030586e-10,3.869532987398089587e-10,3.780578206078553722e-10,3.721275018532262654e-10,3.721275018532262654e-10,3.647146034099316100e-10,3.706449221645607168e-10,3.691623424759084032e-10,3.736100815418851964e-10,3.765752409192030586e-10,3.706449221645673343e-10,3.721275018532196479e-10,3.795404002965143033e-10,3.810229799851732344e-10,3.617494440326203652e-10,3.661971830985905410e-10,3.721275018532196479e-10,3.647146034099382274e-10,3.706449221645673343e-10,3.691623424759084032e-10,3.795404002965143033e-10,3.706449221645673343e-10,3.721275018532196479e-10,3.721275018532196479e-10,3.721275018532196479e-10,0.000000000000000000e+00
3.632320237212792963e-10,2.935507783543360053e-10,3.291326908821371163e-10,3.661971830985905410e-10,4.032616753150439657e-10,4.699777613046693946e-10,4.180874722016266591e-10,3.958487768717559278e-10,3.647146034099316100e-10,3.320978502594549785e-10,3.276501111934781853e-10,3.350630096367662232e-10,3.409933283913953301e-10,3.469236471460376719e-10,3.632320237212726789e-10,3.721275018532262654e-10,3.676797627872494721e-10,3.691623424759084032e-10,3.750926612305441275e-10,3.780578206078553722e-10,3.691623424759084032e-10,3.736100815418851964e-10,3.647146034099316100e-10,3.765752409192030586e-10,3.617494440326203652e-10,3.676797627872494721e-10,3.706449221645673343e-10,3.691623424759084032e-10,3.676797627872494721e-10,3.780578206078553722e-10,3.706449221645673343e-10,3.647146034099316100e-10,3.661971830985905410e-10,3.661971830985905410e-10,3.765752409192030586e-10,3.632320237212726789e-10,3.498888065233489166e-10,3.721275018532196479e-10,3.706449221645673343e-10,3.736100815418785790e-10,3.676797627872494721e-10,3.765752409192030586e-10,3.706449221645673343e-10,3.721275018532196479e-10,3.750926612305441275e-10,3.632320237212726789e-10,3.706449221645673343e-10,3.736100815418785790e-10,3.632320237212726789e-10,3.795404002965143033e-10,0.000000000000000000e+00
2.853965900667151930e-10,2.979985174203127985e-10,3.320978502594549785e-10,3.632320237212792963e-10,3.988139362490737899e-10,4.670126019273515325e-10,4.729429206819872568e-10,4.744255003706395704e-10,3.869532987398089587e-10,3.454410674573721233e-10,3.276501111934781853e-10,3.320978502594483611e-10,3.439584877687131923e-10,3.513713862120078477e-10,3.498888065233489166e-10,3.558191252779846409e-10,3.647146034099316100e-10,3.661971830985905410e-10,3.691623424759084032e-10,3.691623424759084032e-10,3.750926612305441275e-10,3.765752409191964412e-10,3.765752409192030586e-10,3.795404002965143033e-10,3.795404002965143033e-10,3.780578206078619897e-10,3.721275018532262654e-10,3.676797627872494721e-10,3.647146034099316100e-10,3.736100815418785790e-10,3.780578206078553722e-10,3.750926612305441275e-10,3.736100815418851964e-10,3.736100815418851964e-10,3.795404002965143033e-10,3.750926612305441275e-10,3.795404002965143033e-10,3.647146034099316100e-10,3.736100815418851964e-10,3.750926612305375101e-10,3.706449221645673343e-10,3.795404002965209208e-10,3.721275018532196479e-10,3.706449221645607168e-10,3.691623424759084032e-10,3.691623424759084032e-10,3.706449221645673343e-10,3.736100815418851964e-10,3.676797627872494721e-10,3.691623424759084032e-10,0.000000000000000000e+00
3.632320237212726789e-10,2.891030392883658295e-10,3.217197924388424609e-10,3.587842846552958856e-10,4.017790956263916521e-10,4.373610081541861457e-10,4.521868050407688391e-10,4.848035581912520880e-10,4.210526315789445213e-10,3.617494440326137478e-10,3.395107487027430165e-10,3.232023721275013920e-10,3.424759080800608786e-10,3.350630096367662232e-10,3.528539659006667788e-10,3.543365455893257098e-10,3.632320237212726789e-10,3.661971830985905410e-10,3.706449221645673343e-10,3.691623424759084032e-10,3.750926612305441275e-10,3.721275018532262654e-10,3.795404002965143033e-10,3.854707190511500277e-10,3.676797627872494721e-10,3.632320237212792963e-10,3.647146034099316100e-10,3.795404002965209208e-10,3.721275018532262654e-10,3.854707190511434102e-10,3.780578206078553722e-10,3.780578206078553722e-10,3.765752409191964412e-10,3.647146034099316100e-10,3.750926612305375101e-10,3.676797627872494721e-10,3.765752409191964412e-10,3.884358784284612724e-10,3.765752409191964412e-10,3.691623424759084032e-10,3.691623424759084032e-10,3.765752409192030586e-10,3.706449221645607168e-10,3.750926612305375101e-10,3.691623424759084032e-10,3.721275018532262654e-10,3.750926612305375101e-10,3.765752409191964412e-10,3.736100815418851964e-10,3.691623424759084032e-10,0.000000000000000000e+00
3.113417346182431782e-10,2.905856189770181431e-10,3.232023721275013920e-10,3.484062268346899855e-10,3.884358784284612724e-10,4.536693847294277702e-10,4.536693847294277702e-10,5.114899925870996126e-10,4.507042253521099080e-10,3.973313565604148589e-10,3.602668643439548167e-10,3.335804299481139096e-10,3.365455893254251543e-10,3.380281690140840854e-10,3.424759080800542612e-10,3.469236471460310544e-10,3.528539659006667788e-10,3.676797627872494721e-10,3.469236471460376719e-10,3.676797627872494721e-10,3.691623424759084032e-10,3.691623424759084032e-10,3.780578206078553722e-10,3.721275018532196479e-10,3.765752409192030586e-10,3.736100815418785790e-10,3.736100815418851964e-10,3.647146034099316100e-10,3.632320237212726789e-10,3.839881393624910966e-10,3.810229799851732344e-10,3.721275018532262654e-10,3.839881393624910966e-10,3.691623424759084032e-10,3.632320237212726789e-10,3.706449221645673343e-10,3.765752409191964412e-10,3.795404002965143033e-10,3.736100815418785790e-10,3.780578206078553722e-10,3.706449221645673343e-10,3.676797627872494721e-10,3.661971830985905410e-10,3.721275018532262654e-10,3.706449221645673343e-10,3.765752409191964412e-10,3.825055596738321655e-10,3.736100815418785790e-10,3.617494440326137478e-10,3.676797627872494721e-10,0.000000000000000000e+00
