4.929577464788729002e-10,4.114158636026713954e-10,3.891771682727940466e-10,3.817642698295060087e-10,3.854707190511434102e-10,3.817642698295060087e-10,3.928836174944380656e-10,3.965900667160887020e-10,4.040029651593767400e-10,4.077094143810273764e-10,4.225352112676034524e-10,4.336545589325421268e-10,4.484803558191248201e-10,4.595997034840634945e-10,4.744255003706395704e-10,4.781319495922902069e-10,4.744255003706395704e-10,4.670126019273515325e-10,4.855448480355782448e-10,4.447739065974808011e-10,4.484803558191248201e-10,4.373610081541861457e-10,4.373610081541861457e-10,4.373610081541927632e-10,4.336545589325421268e-10,4.262416604892474713e-10,4.262416604892540888e-10,4.114158636026647780e-10,4.225352112676034524e-10,4.077094143810207590e-10,4.188287620459594334e-10,4.151223128243154144e-10,4.151223128243087970e-10,4.299481097108914903e-10,4.188287620459594334e-10,4.225352112676034524e-10,4.225352112676034524e-10,4.225352112676100698e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.262416604892540888e-10,4.336545589325421268e-10,4.299481097108981078e-10,4.410674573758301647e-10,4.262416604892540888e-10,4.336545589325421268e-10,4.299481097108981078e-10,4.225352112676100698e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.114158636026647780e-10,4.262416604892540888e-10,4.299481097108981078e-10,4.299481097108981078e-10,4.262416604892474713e-10,4.225352112676100698e-10,4.262416604892474713e-10,4.225352112676034524e-10,4.188287620459594334e-10,4.225352112676034524e-10,4.373610081541927632e-10,4.225352112676034524e-10,4.373610081541927632e-10,4.336545589325421268e-10,4.262416604892540888e-10,4.262416604892474713e-10,0.000000000000000000e+00
5.189028910303942680e-10,4.447739065974808011e-10,4.077094143810207590e-10,3.928836174944446831e-10,3.891771682727940466e-10,3.817642698294993912e-10,3.817642698295060087e-10,3.928836174944446831e-10,3.928836174944446831e-10,4.077094143810207590e-10,4.077094143810207590e-10,4.225352112676034524e-10,4.336545589325421268e-10,4.521868050407754565e-10,4.744255003706395704e-10,4.707190511489955515e-10,4.929577464788729002e-10,4.929577464788729002e-10,5.114899925871062300e-10,4.707190511489955515e-10,4.410674573758367822e-10,4.373610081541861457e-10,4.373610081541861457e-10,4.299481097108981078e-10,4.262416604892474713e-10,4.262416604892474713e-10,4.225352112676034524e-10,4.151223128243154144e-10,4.225352112676100698e-10,4.077094143810273764e-10,4.188287620459594334e-10,4.077094143810273764e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.151223128243154144e-10,4.077094143810207590e-10,4.077094143810207590e-10,4.225352112676034524e-10,4.336545589325421268e-10,4.225352112676034524e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.188287620459594334e-10,4.151223128243154144e-10,4.262416604892474713e-10,4.447739065974741837e-10,4.262416604892540888e-10,4.336545589325421268e-10,4.299481097108981078e-10,4.188287620459594334e-10,4.336545589325421268e-10,4.188287620459594334e-10,4.151223128243154144e-10,4.151223128243154144e-10,4.336545589325421268e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.262416604892474713e-10,4.336545589325421268e-10,4.262416604892474713e-10,4.188287620459594334e-10,4.299481097108981078e-10,4.262416604892540888e-10,4.151223128243154144e-10,4.262416604892474713e-10,4.336545589325421268e-10,4.262416604892474713e-10,0.000000000000000000e+00
5.707931801334303861e-10,4.633061527057075135e-10,4.151223128243154144e-10,4.114158636026713954e-10,3.817642698294993912e-10,3.891771682727940466e-10,3.817642698295060087e-10,3.817642698294993912e-10,3.891771682727940466e-10,3.928836174944446831e-10,4.040029651593767400e-10,4.040029651593767400e-10,4.299481097108914903e-10,4.447739065974808011e-10,4.484803558191248201e-10,4.521868050407688391e-10,4.818383988139342258e-10,4.558932542624194755e-10,5.077835433654555936e-10,4.781319495922902069e-10,4.744255003706395704e-10,4.595997034840634945e-10,4.447739065974808011e-10,4.447739065974808011e-10,4.336545589325421268e-10,4.521868050407688391e-10,4.373610081541861457e-10,4.151223128243087970e-10,4.225352112676034524e-10,4.114158636026647780e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.225352112676034524e-10,4.114158636026713954e-10,4.077094143810207590e-10,4.262416604892474713e-10,4.225352112676034524e-10,4.114158636026647780e-10,4.262416604892540888e-10,4.225352112676100698e-10,4.373610081541861457e-10,4.225352112676100698e-10,4.225352112676100698e-10,4.188287620459594334e-10,4.373610081541861457e-10,4.410674573758301647e-10,4.410674573758301647e-10,4.336545589325421268e-10,4.373610081541861457e-10,4.373610081541861457e-10,4.151223128243154144e-10,4.299481097108914903e-10,4.336545589325421268e-10,4.262416604892540888e-10,4.299481097108981078e-10,4.114158636026713954e-10,4.151223128243154144e-10,4.262416604892540888e-10,4.299481097108914903e-10,4.336545589325421268e-10,4.225352112676034524e-10,4.225352112676100698e-10,4.225352112676034524e-10,4.225352112676100698e-10,4.262416604892540888e-10,4.373610081541861457e-10,4.262416604892540888e-10,0.000000000000000000e+00
5.448480355819156358e-10,4.781319495922902069e-10,4.558932542624128581e-10,4.151223128243154144e-10,4.002965159377327210e-10,3.928836174944380656e-10,3.854707190511500277e-10,3.854707190511434102e-10,3.928836174944446831e-10,3.928836174944380656e-10,3.891771682727940466e-10,4.040029651593767400e-10,4.262416604892540888e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.484803558191248201e-10,4.892512972572288813e-10,4.781319495922902069e-10,5.114899925870996126e-10,5.003706449221675556e-10,4.633061527057075135e-10,4.929577464788729002e-10,4.595997034840634945e-10,4.558932542624194755e-10,4.410674573758301647e-10,4.484803558191248201e-10,4.336545589325421268e-10,4.188287620459594334e-10,4.373610081541861457e-10,4.299481097108981078e-10,4.077094143810207590e-10,4.225352112676034524e-10,4.225352112676034524e-10,4.151223128243154144e-10,4.114158636026647780e-10,4.151223128243154144e-10,4.114158636026647780e-10,4.262416604892540888e-10,4.188287620459594334e-10,4.151223128243087970e-10,4.225352112676034524e-10,4.373610081541927632e-10,4.225352112676100698e-10,4.410674573758367822e-10,4.336545589325421268e-10,4.262416604892474713e-10,4.262416604892474713e-10,4.410674573758367822e-10,4.336545589325421268e-10,4.299481097108914903e-10,4.225352112676100698e-10,4.373610081541861457e-10,4.299481097108981078e-10,4.299481097108981078e-10,4.299481097108981078e-10,4.410674573758301647e-10,4.336545589325421268e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.151223128243154144e-10,4.225352112676034524e-10,4.262416604892540888e-10,4.336545589325421268e-10,4.188287620459594334e-10,4.262416604892540888e-10,4.262416604892474713e-10,4.188287620459594334e-10,0.000000000000000000e+00
5.967383246849517538e-10,4.633061527057075135e-10,4.744255003706461879e-10,4.225352112676100698e-10,4.077094143810207590e-10,3.891771682727940466e-10,3.891771682727940466e-10,3.854707190511500277e-10,3.854707190511500277e-10,3.854707190511434102e-10,3.854707190511434102e-10,3.891771682727940466e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.262416604892474713e-10,4.447739065974808011e-10,4.744255003706461879e-10,4.633061527057075135e-10,4.670126019273581499e-10,5.040770941438115746e-10,4.781319495922902069e-10,4.892512972572222638e-10,5.003706449221609382e-10,4.707190511490021689e-10,4.558932542624194755e-10,4.447739065974808011e-10,4.484803558191248201e-10,4.373610081541927632e-10,4.410674573758301647e-10,4.299481097108981078e-10,4.262416604892540888e-10,4.225352112676100698e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.114158636026647780e-10,4.262416604892540888e-10,4.225352112676100698e-10,4.188287620459594334e-10,4.225352112676034524e-10,4.262416604892474713e-10,4.299481097108981078e-10,4.188287620459594334e-10,4.225352112676100698e-10,4.262416604892474713e-10,4.299481097108981078e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.225352112676034524e-10,4.262416604892540888e-10,4.299481097108981078e-10,4.373610081541927632e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.225352112676100698e-10,4.299481097108981078e-10,4.262416604892540888e-10,4.336545589325421268e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.262416604892540888e-10,4.336545589325421268e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.225352112676034524e-10,4.225352112676100698e-10,0.000000000000000000e+00
5.967383246849517538e-10,4.929577464788729002e-10,4.744255003706461879e-10,4.484803558191248201e-10,4.262416604892474713e-10,4.040029651593767400e-10,3.965900667160820846e-10,3.854707190511434102e-10,3.743513713862113533e-10,3.928836174944446831e-10,3.891771682727940466e-10,3.854707190511500277e-10,4.040029651593767400e-10,3.891771682727940466e-10,4.077094143810207590e-10,4.373610081541861457e-10,4.410674573758367822e-10,4.484803558191248201e-10,4.521868050407688391e-10,4.744255003706461879e-10,4.966641957005169192e-10,4.929577464788729002e-10,4.929577464788729002e-10,4.966641957005169192e-10,5.003706449221609382e-10,4.595997034840634945e-10,4.484803558191248201e-10,4.410674573758301647e-10,4.521868050407688391e-10,4.336545589325421268e-10,4.262416604892540888e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.262416604892474713e-10,4.262416604892474713e-10,4.151223128243087970e-10,3.687657524091921226e-10,4.188287620459594334e-10,4.151223128243087970e-10,4.151223128243154144e-10,4.225352112676034524e-10,4.077094143810273764e-10,4.262416604892474713e-10,4.114158636026647780e-10,4.373610081541861457e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.299481097108981078e-10,4.151223128243087970e-10,4.299481097108981078e-10,4.299481097108981078e-10,4.299481097108981078e-10,4.410674573758301647e-10,4.299481097108981078e-10,4.262416604892474713e-10,4.225352112676034524e-10,4.225352112676100698e-10,4.299481097108914903e-10,4.336545589325421268e-10,4.262416604892474713e-10,4.373610081541861457e-10,4.262416604892540888e-10,4.299481097108981078e-10,4.262416604892474713e-10,4.262416604892474713e-10,4.225352112676034524e-10,4.373610081541861457e-10,0.000000000000000000e+00
6.226834692364665042e-10,5.151964418087436316e-10,4.966641957005169192e-10,4.744255003706461879e-10,4.299481097108914903e-10,4.077094143810273764e-10,3.965900667160887020e-10,3.928836174944380656e-10,3.891771682727940466e-10,3.891771682727940466e-10,3.891771682727940466e-10,3.965900667160887020e-10,4.002965159377261036e-10,4.151223128243087970e-10,4.114158636026647780e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.595997034840634945e-10,4.855448480355782448e-10,4.633061527057075135e-10,4.744255003706461879e-10,4.929577464788729002e-10,5.003706449221675556e-10,4.744255003706395704e-10,4.744255003706395704e-10,4.707190511489955515e-10,4.633061527057075135e-10,4.595997034840634945e-10,4.373610081541861457e-10,4.336545589325421268e-10,4.262416604892540888e-10,4.225352112676100698e-10,4.151223128243087970e-10,4.262416604892474713e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.188287620459594334e-10,4.225352112676034524e-10,4.151223128243154144e-10,4.262416604892540888e-10,4.151223128243154144e-10,4.299481097108981078e-10,4.225352112676100698e-10,4.262416604892474713e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.299481097108981078e-10,4.447739065974808011e-10,4.336545589325421268e-10,4.373610081541927632e-10,4.373610081541927632e-10,4.484803558191248201e-10,4.262416604892474713e-10,4.336545589325421268e-10,4.484803558191248201e-10,4.373610081541861457e-10,4.484803558191248201e-10,4.521868050407688391e-10,4.373610081541861457e-10,4.188287620459594334e-10,4.373610081541861457e-10,4.373610081541861457e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.299481097108914903e-10,0.000000000000000000e+00
6.486286137879944894e-10,5.263157894736823060e-10,5.077835433654555936e-10,4.818383988139342258e-10,4.595997034840634945e-10,4.336545589325421268e-10,4.114158636026647780e-10,4.040029651593767400e-10,3.891771682727940466e-10,3.817642698295060087e-10,3.928836174944380656e-10,3.928836174944446831e-10,3.928836174944380656e-10,3.965900667160887020e-10,4.040029651593767400e-10,4.114158636026647780e-10,4.188287620459594334e-10,4.299481097108914903e-10,4.410674573758301647e-10,4.633061527057075135e-10,4.744255003706461879e-10,5.077835433654555936e-10,5.856189770200196969e-10,5.189028910303942680e-10,5.189028910303942680e-10,5.522609340252036737e-10,5.189028910303942680e-10,4.707190511489955515e-10,4.670126019273515325e-10,4.447739065974808011e-10,4.558932542624194755e-10,4.447739065974808011e-10,4.262416604892474713e-10,4.336545589325421268e-10,4.262416604892474713e-10,4.262416604892474713e-10,4.336545589325421268e-10,4.188287620459594334e-10,4.299481097108981078e-10,4.225352112676034524e-10,4.114158636026647780e-10,4.151223128243154144e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.299481097108914903e-10,4.225352112676034524e-10,4.151223128243087970e-10,4.262416604892474713e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.447739065974741837e-10,4.373610081541861457e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.225352112676034524e-10,4.521868050407754565e-10,4.447739065974808011e-10,4.336545589325421268e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.262416604892474713e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.373610081541927632e-10,0.000000000000000000e+00
7.005189028910239900e-10,5.522609340252036737e-10,5.003706449221675556e-10,4.966641957005169192e-10,4.744255003706461879e-10,4.447739065974808011e-10,4.188287620459594334e-10,4.002965159377327210e-10,3.965900667160820846e-10,3.743513713862113533e-10,3.965900667160820846e-10,3.854707190511500277e-10,3.817642698294993912e-10,3.928836174944380656e-10,3.891771682727940466e-10,4.077094143810207590e-10,4.188287620459594334e-10,4.151223128243154144e-10,4.521868050407688391e-10,4.521868050407688391e-10,4.558932542624194755e-10,4.558932542624128581e-10,4.744255003706461879e-10,5.448480355819090183e-10,5.226093402520382870e-10,4.929577464788729002e-10,5.411415863602716168e-10,5.337286879169703439e-10,4.892512972572288813e-10,4.670126019273581499e-10,4.558932542624128581e-10,4.410674573758367822e-10,4.484803558191248201e-10,4.373610081541861457e-10,4.373610081541861457e-10,4.447739065974808011e-10,4.299481097108981078e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.262416604892474713e-10,4.262416604892540888e-10,4.188287620459594334e-10,4.262416604892540888e-10,4.151223128243154144e-10,4.225352112676034524e-10,4.225352112676034524e-10,4.188287620459594334e-10,4.373610081541927632e-10,4.225352112676034524e-10,4.225352112676100698e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.299481097108981078e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.336545589325421268e-10,4.447739065974808011e-10,4.336545589325421268e-10,4.225352112676034524e-10,4.373610081541861457e-10,4.484803558191248201e-10,4.447739065974741837e-10,4.484803558191248201e-10,4.410674573758367822e-10,4.484803558191248201e-10,4.299481097108981078e-10,4.262416604892540888e-10,0.000000000000000000e+00
7.783543365455880933e-10,5.782060785767184240e-10,5.337286879169769614e-10,4.892512972572288813e-10,4.818383988139342258e-10,4.595997034840634945e-10,4.373610081541861457e-10,4.262416604892540888e-10,3.928836174944380656e-10,3.817642698295060087e-10,3.854707190511500277e-10,3.891771682727940466e-10,3.854707190511500277e-10,3.891771682727940466e-10,4.002965159377261036e-10,4.040029651593767400e-10,4.077094143810207590e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.447739065974808011e-10,4.484803558191248201e-10,4.595997034840568771e-10,5.003706449221675556e-10,4.892512972572222638e-10,5.040770941438115746e-10,5.003706449221675556e-10,5.374351371386209804e-10,5.300222386953329424e-10,5.077835433654555936e-10,4.633061527057075135e-10,4.855448480355848623e-10,4.521868050407754565e-10,4.521868050407754565e-10,4.595997034840568771e-10,4.447739065974808011e-10,4.336545589325421268e-10,4.336545589325421268e-10,4.225352112676034524e-10,4.299481097108981078e-10,4.225352112676100698e-10,4.336545589325421268e-10,4.225352112676100698e-10,4.114158636026647780e-10,4.299481097108981078e-10,4.114158636026647780e-10,4.299481097108914903e-10,4.262416604892474713e-10,4.299481097108914903e-10,4.262416604892540888e-10,4.299481097108914903e-10,4.410674573758367822e-10,4.262416604892540888e-10,4.447739065974808011e-10,4.299481097108914903e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.410674573758301647e-10,4.336545589325421268e-10,4.410674573758367822e-10,4.373610081541861457e-10,4.484803558191248201e-10,4.410674573758301647e-10,4.558932542624194755e-10,4.447739065974808011e-10,4.336545589325421268e-10,4.521868050407688391e-10,4.336545589325421268e-10,0.000000000000000000e+00
